RowID,OrderID,OrderDate,CustomerID,ProductID,ProductName,Sales,Quantity
8113,CA-2016-130393,1/12/16,JM-15865,OFF-AP-10004859,Acco 6 Outlet Guardian Premium Surge Suppressor,11.648,4
8114,CA-2016-130393,1/12/16,JM-15865,FUR-CH-10004477,"Global Push Button Manager's Chair, Indigo",85.246,2
8115,CA-2017-144820,3/10/17,LW-16825,OFF-AR-10004817,Colorific Watercolor Pencils,20.64,5
8116,CA-2017-101014,29/8/17,RW-19540,FUR-FU-10003374,Electrix Fluorescent Magnifier Lamps & Weighted Base,148.02,3
8117,CA-2017-105543,24/11/17,BG-11695,OFF-ST-10003123,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,33.29,1
8118,US-2017-113201,30/6/17,TT-21220,OFF-PA-10000675,Xerox 1919,204.95,5
8119,US-2017-106551,22/7/17,EB-13930,FUR-CH-10004997,Hon Every-Day Series Multi-Task Chairs,526.344,4
8120,CA-2016-116722,11/11/16,LP-17080,FUR-FU-10001934,Magnifier Swing Arm Lamp,41.96,2
8121,CA-2016-116722,11/11/16,LP-17080,FUR-CH-10004997,Hon Every-Day Series Multi-Task Chairs,451.152,3
8122,CA-2016-116722,11/11/16,LP-17080,OFF-BI-10001890,Avery Poly Binder Pockets,31.504,11
8123,CA-2014-138128,9/12/14,FP-14320,OFF-EN-10002500,Globe Weis Peel & Seel First Class Envelopes,30.672,3
8124,CA-2014-138128,9/12/14,FP-14320,TEC-CO-10001766,Canon PC940 Copier,1079.976,4
8125,US-2017-150070,7/9/17,JA-15970,FUR-CH-10004860,Global Low Back Tilter Chair,161.568,2
8126,CA-2015-137064,6/2/15,TS-21655,OFF-BI-10002049,UniKeep View Case Binders,2.934,3
8127,CA-2015-137064,6/2/15,TS-21655,TEC-AC-10003499,Memorex Mini Travel Drive 8 GB USB 2.0 Flash Drive,18.528,2
8128,CA-2015-137064,6/2/15,TS-21655,OFF-ST-10003470,"Tennsco Snap-Together Open Shelving Units, Starter Sets and Add-On Units",670.752,3
8129,CA-2017-157350,26/8/17,DP-13000,FUR-FU-10000222,"Seth Thomas 16"" Steel Case Clock",64.96,5
8130,CA-2014-127866,20/7/14,JD-15895,TEC-AC-10000023,"Maxell 74 Minute CD-R Spindle, 50/Pack",41.94,2
8131,CA-2014-127866,20/7/14,JD-15895,OFF-PA-10003971,Xerox 1965,11.96,2
8132,CA-2014-127866,20/7/14,JD-15895,OFF-AR-10003481,Newell 348,13.12,4
8133,CA-2014-127866,20/7/14,JD-15895,OFF-ST-10001490,"Hot File 7-Pocket, Floor Stand",535.41,3
8134,CA-2015-131352,8/10/15,GH-14485,FUR-FU-10003708,"Tenex Traditional Chairmats for Medium Pile Carpet, Standard Lip, 36"" x 48""",72.78,3
8135,CA-2015-121776,16/2/15,RD-19585,OFF-PA-10001970,Xerox 1881,36.84,3
8136,CA-2015-121776,16/2/15,RD-19585,OFF-LA-10002762,Avery 485,87.71,7
8137,CA-2016-118073,12/8/16,CS-12490,FUR-TA-10002533,BPI Conference Tables,562.2925,7
8138,CA-2014-103219,9/11/14,BF-11215,FUR-FU-10004091,"Eldon 200 Class Desk Accessories, Black",56.52,9
8139,CA-2016-102561,18/7/16,NK-18490,OFF-AR-10001545,Newell 326,11.264,8
8140,CA-2016-102561,18/7/16,NK-18490,OFF-ST-10001476,Steel Personal Filing/Posting Tote,284.08,10
8141,CA-2016-102561,18/7/16,NK-18490,OFF-PA-10004971,Xerox 196,18.496,4
8142,CA-2016-100993,5/2/16,AZ-10750,OFF-LA-10003223,Avery 508,14.73,3
8143,CA-2016-100993,5/2/16,AZ-10750,OFF-ST-10004340,"Fellowes Mobile File Cart, Black",186.54,3
8144,CA-2016-100993,5/2/16,AZ-10750,FUR-TA-10001095,Chromcraft Round Conference Tables,557.728,4
8145,CA-2016-100993,5/2/16,AZ-10750,TEC-PH-10001448,Anker Astro 15000mAh USB Portable Charger,159.968,4
8146,US-2014-112949,20/6/14,Co-12640,OFF-AP-10001005,Honeywell Quietcare HEPA Air Cleaner,471.9,6
8147,US-2014-112949,20/6/14,Co-12640,OFF-AR-10003469,Nontoxic Chalk,3.52,2
8148,US-2017-146822,9/6/17,AG-10675,OFF-PA-10000249,Easy-staple paper,49.12,4
8149,US-2016-131058,27/12/16,EM-14140,OFF-LA-10001613,Avery File Folder Labels,20.16,7
8150,CA-2014-167997,26/1/14,CA-11965,OFF-BI-10001758,Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders,10.68,2
8151,CA-2014-167997,26/1/14,CA-11965,FUR-BO-10004409,"Safco Value Mate Series Steel Bookcases, Baked Enamel Finish on Steel, Gray",141.96,2
8152,CA-2017-140151,23/3/17,RB-19360,OFF-ST-10001558,Acco Perma 4000 Stacking Storage Drawers,32.48,2
8153,CA-2017-140151,23/3/17,RB-19360,OFF-PA-10002986,Xerox 1898,20.04,3
8154,CA-2017-140151,23/3/17,RB-19360,TEC-CO-10004722,Canon imageCLASS 2200 Advanced Copier,13999.96,4
8155,US-2017-143770,20/3/17,RD-19720,TEC-AC-10002842,WD My Passport Ultra 2TB Portable External Hard Drive,238,2
8156,US-2017-143770,20/3/17,RD-19720,OFF-PA-10001125,Xerox 1988,61.96,2
8157,CA-2016-131296,4/10/16,MS-17830,FUR-TA-10002622,"Bush Andora Conference Table, Maple/Graphite Gray Finish",239.372,2
8158,CA-2016-103464,18/11/16,PG-18820,TEC-AC-10002842,WD My Passport Ultra 2TB Portable External Hard Drive,595,5
8159,CA-2017-136238,26/12/17,KB-16240,OFF-PA-10004285,Xerox 1959,16.032,3
8160,CA-2016-120803,9/3/16,RB-19465,TEC-AC-10004469,Microsoft Sculpt Comfort Mouse,199.75,5
8161,CA-2016-134138,16/2/16,JD-15790,FUR-CH-10001545,Hon Comfortask Task/Swivel Chairs,227.96,2
8162,CA-2015-120915,28/9/15,JJ-15445,OFF-AP-10002578,"Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote",293.52,6
8163,CA-2015-120915,28/9/15,JJ-15445,TEC-PH-10003012,Nortel Meridian M3904 Professional Digital phone,307.98,2
8164,CA-2015-168207,2/11/15,LT-17110,FUR-FU-10004909,Contemporary Wood/Metal Frame,96.96,6
8165,CA-2015-168207,2/11/15,LT-17110,OFF-BI-10001524,GBC Premium Transparent Covers with Diagonal Lined Pattern,117.488,7
8166,CA-2015-168207,2/11/15,LT-17110,OFF-BI-10003355,Cardinal Holdit Business Card Pockets,11.952,3
8167,CA-2015-168207,2/11/15,LT-17110,FUR-BO-10004357,O'Sullivan Living Dimensions 3-Shelf Bookcases,512.499,3
8168,CA-2016-144148,31/7/16,AH-10690,FUR-TA-10002774,Laminate Occasional Tables,863.128,7
8169,CA-2017-107174,6/11/17,AB-10060,FUR-TA-10004575,Hon 5100 Series Wood Tables,2036.86,7
8170,CA-2017-107174,6/11/17,AB-10060,FUR-CH-10003312,Hon 2090 “Pillow Soft” Series Mid Back Swivel/Tilt Chairs,449.568,2
8171,CA-2017-107174,6/11/17,AB-10060,TEC-AC-10001465,SanDisk Cruzer 64 GB USB Flash Drive,108.96,3
8172,CA-2016-146150,14/2/16,FM-14380,OFF-AR-10002240,Panasonic KP-150 Electric Pencil Sharpener,264.18,7
8173,CA-2014-114125,9/7/14,GH-14410,OFF-LA-10004559,Avery 49,2.88,1
8174,CA-2014-114125,9/7/14,GH-14410,OFF-BI-10003291,Wilson Jones Leather-Like Binders with DublLock Round Rings,41.904,6
8175,CA-2014-114125,9/7/14,GH-14410,OFF-ST-10001505,"Perma STOR-ALL Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H",23.92,4
8176,CA-2016-114944,30/1/16,HE-14800,OFF-PA-10003892,Xerox 1943,156.512,4
8177,CA-2016-135965,22/9/16,SZ-20035,OFF-ST-10002370,"Sortfiler Multipurpose Personal File Organizer, Black",128.34,6
8178,CA-2017-149699,22/12/17,CM-12115,TEC-AC-10000474,Kensington Expert Mouse Optical USB Trackball for PC or Mac,474.95,5
8179,CA-2016-166429,2/9/16,TG-21310,TEC-CO-10002095,Hewlett Packard 610 Color Digital Copier / Printer,999.98,2
8180,CA-2015-112767,2/8/15,DK-12985,FUR-TA-10003469,Balt Split Level Computer Training Table,277.5,4
8181,CA-2015-119879,21/11/15,SS-20410,FUR-TA-10002958,"Bevis Oval Conference Table, Walnut",1252.704,8
8182,CA-2015-119879,21/11/15,SS-20410,TEC-PH-10002923,"Logitech B530 USB Headset - headset - Full size, Binaural",110.97,5
8183,CA-2017-155642,18/5/17,BM-11575,FUR-FU-10004973,Flat Face Poster Frame,22.608,3
8184,CA-2017-155642,18/5/17,BM-11575,FUR-FU-10001918,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,1.892,1
8185,US-2017-101721,23/7/17,MY-17380,OFF-PA-10003641,Xerox 1909,63.312,3
8186,CA-2015-136728,13/9/15,AG-10900,OFF-EN-10002621,Staple envelope,7.824,1
8187,CA-2015-136728,13/9/15,AG-10900,FUR-CH-10003817,"Global Value Steno Chair, Gray",170.072,4
8188,CA-2016-127194,10/12/16,BW-11110,OFF-PA-10000659,"Adams Phone Message Book, Professional, 400 Message Capacity, 5 3/6” x 11”",62.82,9
8189,CA-2015-140375,2/10/15,SG-20470,OFF-PA-10001870,Xerox 202,19.44,3
8190,CA-2015-140375,2/10/15,SG-20470,OFF-BI-10000320,GBC Plastic Binding Combs,7.38,1
8191,US-2017-155866,17/11/17,CC-12370,OFF-PA-10004735,Xerox 1905,38.88,6
8192,US-2017-155866,17/11/17,CC-12370,FUR-FU-10004091,"Howard Miller 13"" Diameter Goldtone Round Wall Clock",187.76,4
8193,CA-2015-141327,30/11/15,LR-16915,OFF-BI-10000546,Avery Durable Binders,6.048,7
8194,CA-2015-141327,30/11/15,LR-16915,OFF-AP-10001293,Belkin 8 Outlet Surge Protector,98.352,3
8195,CA-2015-141327,30/11/15,LR-16915,FUR-FU-10000576,Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base,335.744,2
8196,CA-2015-136700,6/12/15,DB-13120,OFF-PA-10004519,Spiral Phone Message Books with Labels by Adams,8.96,2
8197,CA-2017-102736,5/9/17,LP-17095,TEC-AC-10004568,Maxell LTO Ultrium - 800 GB,89.568,4
8198,CA-2017-102736,5/9/17,LP-17095,OFF-AR-10001897,Model L Table or Wall-Mount Pencil Sharpener,71.96,5
8199,CA-2017-102736,5/9/17,LP-17095,OFF-PA-10001800,Xerox 220,15.552,3
8200,CA-2017-125269,24/4/17,AF-10870,OFF-BI-10001628,"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity",10.43,5
8201,CA-2017-125269,24/4/17,AF-10870,OFF-ST-10004123,Safco Industrial Wire Shelving System,72.784,1
8202,CA-2015-114811,8/11/15,KD-16495,OFF-ST-10000885,Fellowes Desktop Hanging File Manager,67.15,5
8203,CA-2015-114811,8/11/15,KD-16495,TEC-PH-10004165,Mitel MiVoice 5330e IP Phone,549.98,2
8204,CA-2015-114811,8/11/15,KD-16495,FUR-FU-10002240,Nu-Dell EZ-Mount Plastic Wall Frames,11.82,3
8205,CA-2015-114811,8/11/15,KD-16495,TEC-MA-10000045,Zebra ZM400 Thermal Label Printer,4643.8,4
8206,CA-2015-114811,8/11/15,KD-16495,FUR-CH-10003746,Hon 4070 Series Pagoda Round Back Stacking Chairs,577.764,2
8207,CA-2015-122266,26/4/15,SA-20830,FUR-TA-10000577,Bretford CR4500 Series Slim Rectangular Table,191.5155,1
8208,CA-2015-122266,26/4/15,SA-20830,OFF-AR-10004757,Crayola Colored Pencils,2.624,1
8209,CA-2015-141565,20/9/15,BG-11035,OFF-BI-10000545,GBC Ibimaster 500 Manual ProClick Binding System,1369.764,6
8210,CA-2015-141565,20/9/15,BG-11035,OFF-ST-10001522,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",294.368,4
8211,CA-2017-128769,7/9/17,DM-12955,OFF-AP-10001271,Eureka The Boss Cordless Rechargeable Stick Vac,81.568,2
8212,CA-2016-116337,7/11/16,MC-17845,FUR-FU-10002030,"Executive Impressions 14"" Contract Wall Clock with Quartz Movement",44.46,5
8213,CA-2016-116337,7/11/16,MC-17845,OFF-ST-10001272,"Mini 13-1/2 Capacity Data Binder Rack, Pearl",314.088,3
8214,CA-2015-120845,25/9/15,ML-17395,OFF-BI-10001116,"Wilson Jones 1"" Hanging DublLock Ring Binders",6.336,4
8215,CA-2015-120845,25/9/15,ML-17395,OFF-PA-10004665,Advantus Motivational Note Cards,10.48,1
8216,CA-2015-120845,25/9/15,ML-17395,OFF-BI-10004506,Wilson Jones data.warehouse D-Ring Binders with DublLock,2.469,1
8217,CA-2015-120845,25/9/15,ML-17395,OFF-BI-10001982,Wilson Jones Custom Binder Spines & Labels,3.264,2
8218,CA-2014-120775,3/10/14,RD-19930,OFF-FA-10002676,Colored Push Pins,4.344,3
8219,CA-2014-120775,3/10/14,RD-19930,FUR-FU-10000758,DAX Natural Wood-Tone Poster Frame,31.776,3
8220,CA-2014-120775,3/10/14,RD-19930,OFF-LA-10002271,Smead Alpha-Z Color-Coded Second Alphabetical Labels and Starter Set,4.928,2
8221,CA-2014-120775,3/10/14,RD-19930,OFF-BI-10002609,Avery Hidden Tab Dividers for Binding Systems,1.788,3
8222,CA-2014-120775,3/10/14,RD-19930,OFF-FA-10000254,Sterling Rubber Bands by Alliance,15.072,4
8223,CA-2014-152905,18/2/14,AB-10015,OFF-ST-10000321,Akro Stacking Bins,12.624,2
8224,CA-2016-104633,12/6/16,EA-14035,OFF-PA-10000241,"IBM Multi-Purpose Copy Paper, 8 1/2 x 11"", Case",185.88,6
8225,CA-2016-104633,12/6/16,EA-14035,OFF-PA-10004782,Xerox 228,12.96,2
8226,CA-2017-104136,1/11/17,SF-20065,OFF-PA-10004243,Xerox 1939,189.7,10
8227,CA-2017-104136,1/11/17,SF-20065,OFF-PA-10001033,Xerox 1893,40.99,1
8228,CA-2016-123050,4/4/16,BC-11125,FUR-FU-10000723,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",82.64,2
8229,CA-2016-123050,4/4/16,BC-11125,OFF-ST-10003455,"Tenex File Box, Personal Filing Tote with Lid, Black",31.02,2
8230,CA-2016-123050,4/4/16,BC-11125,TEC-AC-10001109,Logitech Trackman Marble Mouse,89.97,3
8231,CA-2016-162355,30/6/16,PF-19165,OFF-AR-10004344,Bulldog Vacuum Base Pencil Sharpener,35.97,3
8232,CA-2016-162355,30/6/16,PF-19165,FUR-BO-10004695,O'Sullivan 2-Door Barrister Bookcase in Odessa Pine,1266.86,7
8233,CA-2014-158225,22/9/14,SE-20110,OFF-ST-10000675,"File Shuttle II and Handi-File, Black",169.45,5
8234,CA-2014-158225,22/9/14,SE-20110,OFF-ST-10002301,Tennsco Commercial Shelving,40.68,2
8235,CA-2017-102204,1/5/17,CJ-12010,OFF-SU-10001212,Kleencut Forged Office Shears by Acme United Corporation,3.328,2
8236,CA-2017-102204,1/5/17,CJ-12010,FUR-TA-10001889,Bush Advantage Collection Racetrack Conference Table,933.262,4
8237,CA-2017-102204,1/5/17,CJ-12010,FUR-CH-10002024,HON 5400 Series Task Chairs for Big and Tall,2803.92,5
8238,CA-2017-103065,20/10/17,PT-19090,OFF-ST-10000617,Woodgrain Magazine Files by Perma,4.768,2
8239,CA-2017-103065,20/10/17,PT-19090,OFF-PA-10000380,"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages",6.672,1
8240,CA-2017-103065,20/10/17,PT-19090,OFF-AR-10003251,Prang Drawing Pencil Set,4.448,2
8241,CA-2017-103065,20/10/17,PT-19090,FUR-FU-10000175,DAX Wood Document Frame.,43.936,4
8242,CA-2014-109855,1/9/14,LH-16900,OFF-BI-10004716,Wilson Jones Hanging Recycled Pressboard Data Binders,23.744,2
8243,CA-2014-109855,1/9/14,LH-16900,TEC-AC-10002842,WD My Passport Ultra 2TB Portable External Hard Drive,357,3
8244,CA-2014-109897,12/8/14,BW-11200,TEC-PH-10003691,BlackBerry Q10,806.336,8
8245,CA-2014-109897,12/8/14,BW-11200,FUR-FU-10002878,"Seth Thomas 14"" Day/Date Wall Clock",85.44,3
8246,US-2014-143581,19/8/14,BS-11365,OFF-ST-10000991,Space Solutions HD Industrial Steel Shelving.,344.91,3
8247,CA-2015-129217,10/5/15,DP-13390,OFF-AP-10002439,Tripp Lite Isotel 8 Ultra 8 Outlet Metal Surge,70.97,5
8248,CA-2015-129217,10/5/15,DP-13390,OFF-AR-10004602,Boston KS Multi-Size Manual Pencil Sharpener,36.784,2
8249,CA-2016-133816,10/5/16,CS-12400,TEC-PH-10001795,ClearOne CHATAttach 160 - speaker phone,743.988,2
8250,CA-2015-140221,5/3/15,MS-17365,OFF-BI-10002854,"Performers Binder/Pad Holder, Black",11.212,2
8251,CA-2015-140221,5/3/15,MS-17365,FUR-FU-10000023,Eldon Wave Desk Accessories,4.712,2
8252,CA-2015-140221,5/3/15,MS-17365,OFF-AP-10000828,Avanti 4.4 Cu. Ft. Refrigerator,180.98,5
8253,CA-2015-140221,5/3/15,MS-17365,OFF-ST-10000777,"Companion Letter/Legal File, Black",60.416,2
8254,CA-2017-152310,12/8/17,DK-12895,TEC-CO-10000971,Hewlett Packard 310 Color Digital Copier,299.99,1
8255,CA-2017-152310,12/8/17,DK-12895,OFF-PA-10003134,Xerox 1937,192.16,4
8256,CA-2017-152310,12/8/17,DK-12895,TEC-PH-10002538,Grandstream GXP1160 VoIP phone,242.624,8
8257,CA-2017-152310,12/8/17,DK-12895,OFF-ST-10001228,Personal File Boxes with Fold-Down Carry Handle,46.74,3
8258,CA-2017-152310,12/8/17,DK-12895,TEC-AC-10000397,"Perixx PERIBOARD-512B, Ergonomic Split Keyboard",174.95,5
8259,CA-2017-152310,12/8/17,DK-12895,OFF-BI-10004308,Avery Legal 4-Ring Binder,100.704,6
8260,CA-2016-118101,26/6/16,SN-20560,OFF-PA-10000357,"White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11",368.91,9
8261,CA-2016-118101,26/6/16,SN-20560,OFF-BI-10000773,Insertable Tab Post Binder Dividers,8.02,1
8262,CA-2016-118101,26/6/16,SN-20560,OFF-ST-10001837,"SAFCO Mobile Desk Side File, Wire Frame",171.04,4
8263,CA-2016-100307,15/12/16,TC-21475,OFF-PA-10002552,Xerox 1958,19.44,3
8264,CA-2015-138457,13/9/15,AM-10705,OFF-BI-10000014,Heavy-Duty E-Z-D Binders,13.092,4
8265,CA-2014-131800,30/12/14,AJ-10960,OFF-AP-10004136,Kensington 6 Outlet SmartSocket Surge Protector,122.94,3
8266,CA-2014-131800,30/12/14,AJ-10960,OFF-BI-10003429,"Cardinal HOLDit! Binder Insert Strips,Extra Strips",35.448,7
8267,CA-2014-118304,29/4/14,KH-16360,TEC-PH-10000376,Square Credit Card Reader,19.98,2
8268,CA-2017-121790,30/1/17,LP-17095,FUR-TA-10003469,Balt Split Level Computer Training Table,69.375,1
8269,CA-2017-121790,30/1/17,LP-17095,OFF-SU-10004231,Acme Tagit Stainless Steel Antibacterial Scissors,31.68,4
8270,CA-2017-121790,30/1/17,LP-17095,TEC-PH-10002584,Samsung Galaxy S4,2003.168,4
8271,CA-2017-121790,30/1/17,LP-17095,OFF-AR-10003602,"Quartet Omega Colored Chalk, 12/Pack",9.344,2
8272,CA-2016-169670,25/12/16,JE-15715,FUR-CH-10002331,Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms,2563.056,8
8273,CA-2016-139549,20/10/16,MY-18295,FUR-CH-10001802,Hon Every-Day Chair Series Swivel Task Chairs,387.136,4
8274,CA-2015-104059,13/6/15,FC-14245,OFF-AR-10000634,Newell 320,3.424,1
8275,CA-2017-164112,30/6/17,ND-18460,OFF-ST-10002615,"Dual Level, Single-Width Filing Carts",1085.42,7
8276,CA-2015-143882,26/6/15,DB-13360,OFF-PA-10004040,Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright),43.056,9
8277,US-2016-139262,21/2/16,LC-16960,OFF-BI-10003727,Avery Durable Slant Ring Binders With Label Holder,3.762,3
8278,US-2016-139262,21/2/16,LC-16960,OFF-BI-10002026,Avery Arch Ring Binders,34.86,2
8279,US-2016-139262,21/2/16,LC-16960,OFF-ST-10001496,Standard Rollaway File with Lock,432.456,3
8280,CA-2017-146192,22/4/17,BD-11725,OFF-ST-10003716,Tennsco Double-Tier Lockers,675.06,3
8281,CA-2017-134810,9/5/17,MC-17605,OFF-EN-10002504,"Tyvek  Top-Opening Peel & Seel Envelopes, Plain White",65.232,3
8282,CA-2017-134810,9/5/17,MC-17605,FUR-CH-10001270,Harbour Creations Steel Folding Chair,207,3
8283,CA-2015-154284,21/12/15,SZ-20035,TEC-MA-10004241,Star Micronics TSP800 TSP847IIU Receipt Printer,600.53,2
8284,CA-2015-154284,21/12/15,SZ-20035,OFF-AR-10001468,"Sanford Prismacolor Professional Thick Lead Art Pencils, 36-Color Set",59.904,2
8285,CA-2015-154284,21/12/15,SZ-20035,TEC-AC-10003198,Enermax Acrylux Wireless Keyboard,637.44,8
8286,CA-2015-154284,21/12/15,SZ-20035,FUR-FU-10003039,"Howard Miller 11-1/2"" Diameter Grantwood Wall Clock",51.756,3
8287,CA-2014-156244,12/8/14,DH-13675,OFF-PA-10000295,Xerox 229,31.104,6
8288,CA-2014-156244,12/8/14,DH-13675,OFF-AR-10004344,Bulldog Vacuum Base Pencil Sharpener,47.96,5
8289,CA-2014-156244,12/8/14,DH-13675,TEC-AC-10002473,Maxell 4.7GB DVD-R,158.928,7
8290,CA-2014-156244,12/8/14,DH-13675,OFF-AP-10002403,Acco Smartsocket Color-Coded Six-Outlet AC Adapter Model Surge Protectors,211.248,6
8291,CA-2014-156244,12/8/14,DH-13675,OFF-SU-10000432,Acco Side-Punched Conventional Columnar Pads,5.552,2
8292,CA-2014-156244,12/8/14,DH-13675,OFF-LA-10000443,Avery 501,2.952,1
8293,CA-2015-106362,11/12/15,LC-16885,OFF-BI-10003166,GBC Plasticlear Binding Covers,10.332,3
8294,US-2017-168802,3/11/17,JO-15145,OFF-BI-10002393,Binder Posts,18.368,4
8295,US-2017-146906,13/3/17,MT-17815,TEC-PH-10001809,Panasonic KX T7736-B Digital phone,299.9,2
8296,CA-2016-166380,30/5/16,EB-13750,OFF-EN-10002600,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",26.55,9
8297,CA-2016-166380,30/5/16,EB-13750,TEC-AC-10000109,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,111.98,2
8298,US-2015-158911,5/7/15,RS-19765,FUR-FU-10003829,Stackable Trays,4.928,2
8299,US-2015-158911,5/7/15,RS-19765,OFF-LA-10003223,Avery 508,11.784,3
8300,US-2014-103338,11/3/14,RB-19435,OFF-AR-10001770,Economy #2 Pencils,7.98,3
8301,CA-2015-109169,20/4/15,OT-18730,OFF-EN-10003296,Tyvek Side-Opening Peel & Seel Expanding Envelopes,180.96,2
8302,US-2017-167318,26/7/17,GZ-14545,TEC-AC-10003870,Logitech Z-906 Speaker sys - home theater - 5.1-CH,1649.95,5
8303,US-2017-167318,26/7/17,GZ-14545,FUR-CH-10000665,"Global Airflow Leather Mesh Back Chair, Black",362.352,3
8304,US-2014-120313,31/10/14,NL-18310,TEC-PH-10003092,Motorola L804,73.584,2
8305,CA-2017-135419,3/11/17,BG-11740,FUR-TA-10001086,"SAFCO PlanMaster Boards, 60w x 37-1/2d, White Melamine",486.368,4
8306,CA-2016-128671,11/8/16,MT-18070,OFF-PA-10001870,Xerox 202,32.4,5
8307,CA-2016-128671,11/8/16,MT-18070,OFF-BI-10003305,Avery Hanging File Binders,41.86,7
8308,CA-2016-128671,11/8/16,MT-18070,OFF-BI-10003007,"Premium Transparent Presentation Covers, No Pattern/Clear, 8 1/2"" x 11""",77.56,2
8309,CA-2016-149335,25/7/16,BC-11125,OFF-AR-10001419,Newell 325,37.17,9
8310,CA-2014-168312,1/3/14,GW-14605,OFF-ST-10003692,Recycled Steel Personal File for Hanging File Folders,137.352,3
8311,CA-2014-168312,1/3/14,GW-14605,FUR-TA-10001866,Bevis Round Conference Room Tables and Bases,376.509,3
8312,US-2017-105935,26/1/17,BD-11500,FUR-FU-10002157,Artistic Insta-Plaque,62.72,4
8313,US-2017-105935,26/1/17,BD-11500,TEC-PH-10001459,Samsung Galaxy Mega 6.3,2939.93,7
8314,CA-2014-161508,12/7/14,PV-18985,FUR-CH-10002126,Hon Deluxe Fabric Upholstered Stacking Chairs,512.358,3
8315,CA-2014-161508,12/7/14,PV-18985,OFF-FA-10001561,Stockwell Push Pins,3.488,2
8316,CA-2014-161508,12/7/14,PV-18985,OFF-AR-10003158,Fluorescent Highlighters by Dixon,22.288,7
8317,CA-2014-161508,12/7/14,PV-18985,OFF-PA-10001804,Xerox 195,16.032,3
8318,CA-2017-130904,11/4/17,HM-14980,OFF-AR-10000422,Pencil and Crayon Sharpener,1.752,1
8319,CA-2017-130904,11/4/17,HM-14980,OFF-AR-10000127,Newell 321,20.992,8
8320,CA-2017-133620,13/11/17,EM-14065,OFF-ST-10004634,"Personal Folder Holder, Ebony",11.21,1
8321,CA-2015-142937,5/12/15,SF-20065,OFF-AR-10003582,"Boston Electric Pencil Sharpener, Model 1818, Charcoal Black",45.04,2
8322,US-2016-149790,26/9/16,SC-20380,OFF-BI-10002026,Ibico Recycled Linen-Style Covers,15.624,2
8323,CA-2016-130778,19/11/16,ND-18370,OFF-AP-10000595,Disposable Triple-Filter Dust Bags,8.74,2
8324,CA-2016-130778,19/11/16,ND-18370,OFF-PA-10001509,"Recycled Desk Saver Line ""While You Were Out"" Book, 5 1/2"" X 4""",44.75,5
8325,CA-2017-144456,8/9/17,FC-14245,OFF-ST-10001321,"Decoflex Hanging Personal Folder File, Blue",61.68,5
8326,CA-2017-144456,8/9/17,FC-14245,TEC-PH-10001750,Samsung Rugby III,158.376,3
8327,CA-2017-103478,21/7/17,KL-16555,OFF-BI-10001890,Avery Poly Binder Pockets,2.864,4
8328,CA-2017-103478,21/7/17,KL-16555,OFF-BI-10004224,Catalog Binders with Expanding Posts,94.192,7
8329,CA-2017-118577,6/10/17,XP-21865,OFF-PA-10001357,Xerox 1886,143.7,3
8330,CA-2017-118577,6/10/17,XP-21865,OFF-PA-10004888,Xerox 217,6.48,1
8331,CA-2017-113572,7/11/17,FP-14320,TEC-AC-10002370,Maxell CD-R Discs,7.88,4
8332,CA-2016-153269,9/3/16,PS-18760,OFF-ST-10004634,"Personal Folder Holder, Ebony",11.21,1
8333,CA-2016-153269,9/3/16,PS-18760,FUR-CH-10002647,"Situations Contoured Folding Chairs, 4/Set",354.9,5
8334,CA-2016-153269,9/3/16,PS-18760,OFF-PA-10001801,Xerox 193,17.94,3
8335,CA-2016-153269,9/3/16,PS-18760,OFF-BI-10004632,GBC Binding covers,51.8,4
8336,CA-2017-161655,13/5/17,CW-11905,OFF-BI-10002082,GBC Twin Loop Wire Binding Elements,299.52,9
8337,CA-2016-101469,2/7/16,KH-16360,OFF-AR-10003986,Avery Hi-Liter Pen Style Six-Color Fluorescent Set,7.7,2
8338,CA-2014-153087,27/12/14,TC-20980,OFF-PA-10001243,Xerox 1983,23.92,4
8339,CA-2014-153087,27/12/14,TC-20980,TEC-AC-10003198,Enermax Acrylux Wireless Keyboard,498,5
8340,CA-2017-135076,13/4/17,YS-21880,FUR-CH-10003774,"Global Wood Trimmed Manager's Task Chair, Khaki",436.704,6
8341,CA-2014-161634,14/11/14,CC-12220,OFF-PA-10002262,Xerox 192,32.4,5
